,Store,Name,Store Status,Address,City,State,Zip Code,Report Date,Latitude,Longitude
620,4377,Quik Trip #562 / NE 14th / DSM,A,4801 NE 14th St,Des Moines,IA,50313,10/01/2016,41.648601,-93.600266
621,4378,Kum & Go #202 / 4th St Waukee,A,85  4th St,Waukee,IA,50263,10/01/2016,41.613918,-93.882532
622,4379,Kum & Go #2091 / Ashworth / WDM,A,5969 Ashworth Rd,West Des Moines,IA,50266,10/01/2016,41.584385,-93.790022
623,4380,Kum & Go #254 / West Branch,A,620 S Downey St,West Branch,IA,52358,10/01/2016,41.668271,-91.346676
624,4382,Kum & Go #8 / 8th St / WDM,A,1293 8th Ave,West Des Moines,IA,50265,10/01/2016,41.590671,-93.713248
625,4384,Kum & Go #2093 / Adel,A,409 Nile Kinnick Dr,Adel,IA,50003,10/01/2016,41.614114,-94.017511
626,4385,Kum & Go #43 / New Virginia,A,1453 Co Hwy G76,New Virginia,IA,50210,10/01/2016,,
627,4387,KUM & GO #117 / SPIRIT LAKE,A,300 18th St,Spirit Lake,IA,51360,10/01/2016,43.422645,-95.094324
628,4388,QUIK TRIP #566 / CLIVE,A,11925 University Ave,Clive,IA,50325,10/01/2016,41.600513,-93.782182
629,4392,KUM & GO #156 / CLIVE,A,15600 Hickman Rd,Clive,IA,50325,10/01/2016,41.614732,-93.834218
630,4393,KUM & GO #206 / CLIVE,A,1725 NW 86th St,Clive,IA,50325,10/01/2016,41.607327,-93.736227
631,4395,KUM & GO #133 / ELLSWORTH,A,1111 Ia Highway 175,Ellsworth,IA,50075,10/01/2016,42.310443,-93.573932
632,4396,"Trunck's Country Foods, INC.",A,606 Grundy Ave,Reinbeck,IA,50669,10/01/2016,42.325703,-92.601293
633,4397,Quik Trip #514 / Ankeny,A,802 E 1st St,Ankeny,IA,50021,10/01/2016,41.731862,-93.586368
634,4398,KUM & GO #4786 / BELMOND,I,112 RIVER AVE S,Belmond,IA,50421,10/01/2016,42.84535,-93.616821
635,4401,KUM & GO #503 / MARION,A,3215 7th Ave,Marion,IA,52302,10/01/2016,42.035094,-91.577188
636,4402,KUM & GO #80 / RIVERSIDE,A,1178 Enterprise Dr,Riverside,IA,52327,10/01/2016,41.487632,-91.554577
637,4404,KUM & GO #292 / ANKENY,A,1825 N Ankeny Blvd,Ankeny,IA,50021,10/01/2016,41.746789,-93.600244
638,4405,KUM & GO #92 / ANKENY,A,1025 E  1st St,Ankeny,IA,50021,10/01/2016,41.731869,-93.58166
639,4406,KUM & GO #4020 / ANKENY,A,1910 SW White Birch Circle,Ankeny,IA,50023,10/01/2016,41.701905,-93.626571
640,4408,KUM & GO #2217 / BOONE,A,315 Story St,Boone,IA,50036,10/01/2016,42.058784,-93.879991
641,4409,Kum & Go #90 / BOONE,A,1704 S Story St,Boone,IA,50036,10/01/2016,42.037102,-93.879597
642,4410,Kum & Go #203 / Perry,A,1219 1st St,Perry,IA,50220,10/01/2016,,
643,4411,KUM & GO #95 / DE SOTO,A,1203 Guthrie St,De Soto,IA,50069,10/01/2016,41.538177,-94.012641
644,4412,Kum & Go #267 / Tipton,A,2050 Ia Highway 38,Tipton,IA,52772,10/01/2016,41.646987,-91.115773
645,4413,KUM & GO #439 / WAPELLO,A,303 Us Hwy 61 N,Wapello,IA,52653,10/01/2016,41.181314,-91.195287
646,4414,KUM & GO #23 / NEOLA,A,29356 298th St,Neola,IA,51559,10/01/2016,41.438795,-95.612045
647,4415,KUM & GO #513 / ACKLEY,A,420 Sherman St,Ackley,IA,50601,10/01/2016,42.556727,-93.056656
648,4416,KUM & GO #83 / CASEY,A,501 Antuque Country Dr,Casey,IA,50048,10/01/2016,41.505614,-94.51925
649,4417,KUM & GO #76 / ADAIR,A,109 S 5th St,Adair,IA,50002,10/01/2016,41.495557,-94.64345
650,4418,KUM & GO #46 / WALNUT,A,1709 Antique City Dr,Walnut,IA,51577,10/01/2016,41.494138,-95.222087
651,4419,KUM & GO #4 / LAMONI,A,2091 E Main St,Lamoni,IA,50140,10/01/2016,40.623454,-93.896684
652,4420,KUM & GO #38 / OTTUMWA,I,534 CHURCH ST,Ottumwa,IA,52501,10/01/2016,41.009459,-92.418522
653,4421,KUM & GO #1 / HAMPTON,A,609 Central Ave W,Hampton,IA,50441,10/01/2016,42.741741,-93.21508
654,4424,CIRCLE K #6601 / BURLINGTON,A,1012 Maple St,Burlington,IA,52601,10/01/2016,40.80456,-91.112268
655,4425,Quik Trip #575 / Council Bluffs,I,1749 W Broadway St,Council Bluffs,IA,51501,10/01/2016,41.261858,-95.870133
656,4426,LIQUOR AND GROCERY DEPOT,I,114 Central St N Suite 1,Marshalltown,IA,50158,10/01/2016,41.941137,-92.782406
657,4427,Kum & Go #507 / North Liberty,A,610 N Kansas Ave,North Liberty,IA,52317,10/01/2016,41.752948,-91.636982
658,4428,Kum & Go #200 / Ames,A,4510 Mortensen Rd,Ames,IA,50014,10/01/2016,42.01214,-93.679805
659,4429,Kum & Go #32 / Colfax,A,1200 N Walnut St,Colfax,IA,50054,10/01/2016,41.686943,-93.247205
660,4430,Kum & Go #87 / Fort Dodge,I,1601 FIFTH AVENUE S,Fort Dodge,IA,50501,10/01/2016,42.501112,-94.175805
661,4431,Kum & Go #89 / Fort Dodge,I,115 N 22ND ST,Fort Dodge,IA,50501,10/01/2016,42.507886,-94.168007
662,4432,Kum & Go #201 Coralville,I,822 1st Ave,Coralville,IA,52241,10/01/2016,41.681288,-91.565776
663,4433,Kum & Go #24  Pleasant Hill,A,5970 Morning Star Ct,Pleasant Hill,IA,50317,10/01/2016,41.597596,-93.492204
664,4434,Todd's,A,209 S Union St,Rock Rapids,IA,51246,10/01/2016,43.430056,-96.175502
665,4435,Kum & Go #220  Council Bluffs,A,2024 5th Ave,Council Bluffs,IA,51501,10/01/2016,41.25712,-95.874965
666,4436,Kum & Go #216  Ames,A,203 Welch Ave,Ames,IA,50010,10/01/2016,42.021236,-93.650125
667,4437,Kum & Go #215  Ames,A,4506 Lincoln Way,Ames,IA,50010,10/01/2016,42.022898,-93.679448
668,4438,Kum & Go #214  Ames,A,111 Duff Ave,Ames,IA,50010,10/01/2016,42.023592,-93.610396
669,4439,CENTER POINT FOODS,A,800 Ford Lane,Center Point,IA,52213,10/01/2016,42.177736,-91.775734
670,4440,Kum & Go #219  Council Bluffs,A,154 Bennett Ave,Council Bluffs,IA,51503,10/01/2016,41.252725,-95.820374
671,4443,Palo Mini Mart,A,1204 1st St,Palo,IA,52324,10/01/2016,42.070316,-91.795808
672,4444,Kum & Go #4127 / SLOAN,A,1864 Hwy 141,Sloan,IA,51055,10/01/2016,42.228584,-96.23614
673,4445,Kum & Go #196 / WEBSTER CITY,I,1102 2nd St,Webster City,IA,50595,10/01/2016,42.469524,-93.831462
674,4446,QUIK TRIP #513 / URBANDALE,A,4600 Merle Hay Rd,Urbandale,IA,50322,10/01/2016,41.644261,-93.698005
675,4447,QUIK TRIP #567 / URBANDALE,A,"9915, Douglas Ave",Urbandale,IA,50322,10/01/2016,41.62945,-93.755433
676,4448,Kum & Go #572 / URBANDALE,A,4860 NW Urbandale Dr,Urbandale,IA,50322,10/01/2016,41.646391,-93.769429
677,4449,Kum & Go #121 / URBANDALE,A,12041 Douglas Pkwy,Urbandale,IA,50322,10/01/2016,41.62962,-93.782993
678,4450,Kum & Go #157 / URBANDALE,A,4585 156th St,Urbandale,IA,50323,10/01/2016,41.643147,-93.833463
679,4451,Kum & Go #96 / WEBSTER CITY,I,1803 Superior St,Webster City,IA,50595,10/01/2016,42.459531,-93.815845
680,4452,Select Mart    Gordon Dr,A,2825 Gordon Dr,Sioux City,IA,51105,10/01/2016,42.489617,-96.371962
681,4453,SID'S GAS and GROCERIES,A,"1116, Hwy 69 South",Forest City,IA,50436,10/01/2016,43.248977,-93.637202
682,4454,Kum & Go #248 / Sioux City,A,2026 Riverside Blvd,Sioux City,IA,51109,10/01/2016,42.514909,-96.474591
683,4455,Kum & Go #1959 / Eldora,A,2359 Edgington Ave,Eldora,IA,50627,10/01/2016,42.360612,-93.113653
684,4456,Kum & Go #53 / Iowa City,A,955 Morman Trek Blvd,Iowa City,IA,52246,10/01/2016,41.649946,-91.574075
685,4457,KUM & GO #422 / IOWA CITY,A,513 S Riverside Dr,Iowa City,IA,52240,10/01/2016,41.653325,-91.540405
686,4458,QUIK TRIP #568 / JOHNSTON,A,5169 Merle Hay Rd,Johnston,IA,50131,10/01/2016,41.654161,-93.697533
687,4459,Kum & Go #544 / Eagle Grove,A,1120 S Commercial,Eagle Grove,IA,50533,10/01/2016,42.653973,-93.9044
688,4461,QUIK TRIP #503 / WINDSOR HEIGHTS,A,7220 Hickman Rd,Windsor Heights,IA,50324,10/01/2016,41.614647,-93.717442
689,4462,SHELTON'S,A,113 1st St NW,Buffalo Center,IA,50424,10/01/2016,43.386755,-93.947595
690,4463,Casey's General Store #3031 / Garner,A,145 Us Hwy 18 W,Garner,IA,50438,10/01/2016,43.105833,-93.603007
691,4464,Perfect Value Liquor Mart,A,5b  Lincoln Ave,Eldridge,IA,52748,10/01/2016,41.695329,-90.547796
692,4466,THE PUMPER,A,515 W Water St,Fayette,IA,52142,10/01/2016,42.844438,-91.80894
693,4467,Kum & Go #438 / Muscatine,A,1010 PARK AVE,Muscatine,IA,52761,10/01/2016,41.435925,-91.030816
694,4468,CIRCLE K #6600 / MUSCATINE,A,802 Cypress St,Muscatine,IA,52761,10/01/2016,41.431655,-91.041197
695,4470,Kum & Go #211 / WATERLOO,I,1976 Franklin St,Waterloo,IA,50703,10/01/2016,42.495308,-92.314941
696,4471,Kum & Go #212 / WATERLOO,I,117 E San Marnan Dr,Waterloo,IA,50702,10/01/2016,42.457847,-92.355754
697,4472,Quick Shop Foods / Centerville,A,1023 South Main,Centerville,IA,52544,10/01/2016,40.724175,-92.874182
698,4473,Casey's General Store #92 / Panora,A,"113, NE 3rd St",Panora,IA,50216,10/01/2016,41.692351,-94.361364
699,4474,Bucky's Express #34 / Council Bluffs,A,3501 W Broadway St,Council Bluffs,IA,51501,10/01/2016,41.261916,-95.902733
700,4475,Bucky's Express #27 / Council Bluffs,A,2713 S 24th St,Council Bluffs,IA,51501,10/01/2016,41.234234,-95.879148
701,4476,Bucky's Express #16 / Council Bluffs,A,15 North 16th St,Council Bluffs,IA,51501,10/01/2016,41.262352,-95.867464
702,4477,Bucky's Express #17 / Council Bluffs,A,1759 Madison Ave,Council Bluffs,IA,51503,10/01/2016,41.2426,-95.824807
703,4478,U S Gas,A,"3000, SW 9th St",Des Moines,IA,50315,10/01/2016,41.557862,-93.625682
704,4480,Circle K #6602 / Clinton,A,1530 North 2nd St,Clinton,IA,52732,10/01/2016,41.861823,-90.183748
705,4481,THE LIQUOR HOUSE,I,425 Gilbert St,Iowa City,IA,52240,10/01/2016,41.656031,-91.530225
706,4482,Indy 66 West #929 / Indianola,A,"2001, West 2nd Ave",Indianola,IA,50125,10/01/2016,41.356153,-93.587628
707,4485,DYNO'S 51 / SANBORN,A,101 W 7th St,Sanborn,IA,51248,10/01/2016,43.186036,-95.6558
708,4487,Casey's General Store #2787 / Cedar Rapids,A,1661 32nd St NE,Cedar Rapids,IA,52402,10/01/2016,42.010447,-91.662119
709,4489,Casey's General Store #2763 / Cedar Rapids,A,641 Edgewood Rd NW,Cedar Rapids,IA,52405,10/01/2016,41.979772,-91.715925
710,4490,Casey's General Store #2766 / Cedar Rapids,A,380 33rd Ave SW,Cedar Rapids,IA,52404,10/01/2016,41.944937,-91.672274
711,4491,Casey's General Store #2772 / Cedar Rapids,A,3349 Mt Vernon Rd SE,Cedar Rapids,IA,52403,10/01/2016,41.976807,-91.619027
712,4492,Casey's General Store #2773 / Cedar Rapids,A,3625 Edgewood Rd SW,Cedar Rapids,IA,52404,10/01/2016,41.942366,-91.715911
713,4493,Casey's General Store #2850 / Cedar Rapids,A,5655 C St SW,Cedar Rapids,IA,52404,10/01/2016,41.922505,-91.637306
714,4495,Casey's General Store #3055 / Grundy Center,A,"504, G Ave",Grundy Center,IA,50638,10/01/2016,42.361494,-92.770411
715,4496,B P ON 1ST,A,"2824, 1st Ave NE",Cedar Rapids,IA,52402,10/01/2016,42.005867,-91.634838
716,4497,Casey's General Store #20 / Alden,A,"1008, Grand",Alden,IA,50006,10/01/2016,42.514223,-93.380237
717,4498,Speede Shop / Winthrop,A,644 220th St,Winthrop,IA,50682,10/01/2016,42.468412,-91.741297
718,4499,Casey's General Store #1316 / Milford,A,510 Okoboji Ave,Milford,IA,51351,10/01/2016,43.320094,-95.149937
719,4500,Casey's General Store #2788 / North Liberty,A,595 N Kansas Ave,North Liberty,IA,52317,10/01/2016,41.751949,-91.636953
720,4501,Kum & Go #134 / Fairfield,A,1601 W Burlington Ave,Fairfield,IA,52556,10/01/2016,41.006447,-91.981752
721,4502,Neighborhood Mart / Waterloo,A,"2100, Lafayette St",Waterloo,IA,50703,10/01/2016,42.489966,-92.31409
722,4503,Casey's General Store #38 / Treynor,A,102 W Main St,Treynor,IA,51575,10/01/2016,41.232473,-95.617322
723,4504,JIFFY EXPRESS #921 / INDIANOLA,A,311 North Jefferson,Indianola,IA,50125,10/01/2016,41.363061,-93.558375
724,4505,Casey's General Store #2816 / Johnston,A,6417 Northglen Dr,Johnston,IA,50131,10/01/2016,41.687924,-93.706058
725,4506,Casey's General Store #2667 / Tiffin,A,403 Stephens St,Tiffin,IA,52340,10/01/2016,41.707315,-91.660193
726,4507,Casey's General Store #2902 / Spencer,A,411 W 18th,Spencer,IA,51301,10/01/2016,43.155628,-95.150967
727,4508,Casey's General Store #2877 / Spencer,A,805 Grand Ave S,Spencer,IA,51301,10/01/2016,43.129793,-95.143868
728,4509,A J'S LIQUOR II,A,2515 Chamberlain,Ames,IA,50010,10/01/2016,42.021461,-93.650838
729,4510,Casey's General Store #1007 / Malvern,A,701 Main St,Malvern,IA,51551,10/01/2016,41.005672,-95.585127
730,4511,Super Quick / SE 30 DM,A,303 SE 30th St,Des Moines,IA,50317,10/01/2016,41.585264,-93.558326
731,4512,Metro Mart #4 / Waterloo,A,"2332, Falls Ave",Waterloo,IA,50701,10/01/2016,42.500142,-92.37641
732,4513,Casey's General Store #1144 / Polk City,A,1100 S 3rd St,Polk City,IA,50226,10/01/2016,41.764009,-93.717068
733,4514,Casey's General Store #2813 / Fort Dodge,A,1230 3rd Ave NW,Fort Dodge,IA,50501,10/01/2016,42.515441,-94.218425
734,4515,Casey's General Store #1588 / Dows,A,2721 Dows Williams Rd,Dows,IA,50071,10/01/2016,42.655628,-93.508976
735,4516,Casey's General Store #1569 / Oakland,A,205 Brown St,Oakland,IA,51560,10/01/2016,41.30495,-95.399804
736,4517,Casey's General Store #2767 / Cedar Rapids,A,3434 1st Ave NE,Cedar Rapids,IA,52402,10/01/2016,42.013062,-91.635028
737,4518,Casey's General Store #2824 / WDM,A,6630 Mills Civic Parkway,West Des Moines,IA,50266,10/01/2016,41.561793,-93.799255
738,4519,Casey's General Store #2923 / WDM,A,1850 22nd St,West Des Moines,IA,50266,10/01/2016,41.59992,-93.736188
739,4520,Casey's General Store #2842 / Huxley,A,902 N Hwy 69,Huxley,IA,50124,10/01/2016,41.901604,-93.607648
740,4521,Casey's General Store #1002 / Grand Junction,A,504 16th St N,Grand Junction,IA,50107,10/01/2016,42.035781,-94.232024
741,4522,Casey's General Store #2523 / Monroe,A,201 Ralph St,Monroe,IA,50170,10/01/2016,41.515056,-93.104359
742,4523,Casey's General Store #2563 / Exira,A,312 W Washington St,Exira,IA,50076,10/01/2016,41.591142,-94.879847
743,4524,Casey's General Store #1139 / Nora Springs,A,14 E Congress,Nora Springs,IA,50458,10/01/2016,43.142731,-93.005225
744,4525,Casey's General Store #2425 / Akron,A,600 Highway 12 South,Akron,IA,51001,10/01/2016,42.82714,-96.561088
745,4527,Casey's General Store #30 / Gilmore City,A,105 SE First St,Gilmore City,IA,50541,10/01/2016,42.732227,-94.44175
746,4528,Casey's General Store #1303 / Marshalltown,A,111 N 3rd Ave,Marshalltown,IA,50158,10/01/2016,42.051236,-92.908032
747,4529,Casey's General Store #3262 / Buffalo,A,101 1st St NE,Buffalo Center,IA,50424,10/01/2016,43.385845,-93.945401
748,4530,Casey's General Store #2566 / Ely,A,1495 State St,Ely,IA,52227,10/01/2016,41.872754,-91.587258
749,4531,Casey's General Store #2626 / Afton,A,501 N Douglas St,Afton,IA,50830,10/01/2016,41.031441,-94.197613
750,4532,Casey's General Store #2274 / Sioux Rapids,A,720 Hwy 71,Sioux Rapids,IA,50585,10/01/2016,42.887382,-95.152955
751,4533,Casey's General Store #1985 / St. Ansgar,A,110 N Hwy 218,St Ansgar,IA,50472,10/01/2016,43.378704,-92.917588
752,4535,Casey's General Store #2421 / Dubuque,A,4003 Peru Rd,Dubuque,IA,52001,10/01/2016,42.539307,-90.676078
753,4536,Casey's General Store #2420 / Dubuque,A,2699 Rockdale,Dubuque,IA,52003,10/01/2016,42.455291,-90.678229
754,4537,Casey's General Store #1834 / Leon,A,401 NW Church St,Leon,IA,50144,10/01/2016,40.742125,-93.747901
755,4538,K & S Grocery,A,402 North Main St,Clarksville,IA,50619,10/01/2016,42.787434,-92.667833
756,4539,Casey's General Store #40 / Scranton,A,900 Locust St,Scranton,IA,51462,10/01/2016,42.022413,-94.551577
757,4540,Casey's General Store #2915 / Bellevue,A,1104 N Riverview St,Bellevue,IA,52031,10/01/2016,42.268482,-90.427887
758,4541,Casey's General Store #1045 / Delmar,A,502 Market,Delmar,IA,52037,10/01/2016,42.003648,-90.606669
759,4542,Casey's General Store #2994 / Lauren,A,520 W Main St,Laurens,IA,50554,10/01/2016,42.846771,-94.855561
760,4543,Casey's General Store #2924 / Marion,A,1100 Eagle View Dr,Marion,IA,52302,10/01/2016,42.037621,-91.553462
761,4544,Casey's General Store #1898 / Osceola,A,114 N Main St,Osceola,IA,50213,10/01/2016,41.035778,-93.765678
762,4545,FILL R UP,A,14151 Wabash Ave,Council Bluffs,IA,51503,10/01/2016,41.22035,-95.817825
763,4546,Casey's General Store #2303 / Glidden,A,705 Idaho St,Glidden,IA,51443,10/01/2016,42.063817,-94.728981
764,4547,Fareway Stores #902 / Hampton,A,309 Central Ave West,Hampton,IA,50441,10/01/2016,42.741748,-93.211676
765,4548,Casey's General Store #2594 / Walker,A,401 Grant St,Walker,IA,52352,10/01/2016,42.283922,-91.781945
766,4549,Casey's General Store #2913 / Colo,A,702 Us Hwy 65,Colo,IA,50056,10/01/2016,42.014866,-93.309393
767,4551,Casey's General Store #2845 / Urbana,A,201 Sunset St,Urbana,IA,52345,10/01/2016,,
768,4552,Casey's General Store #2493 / Buffalo,A,222 W Front St,Buffalo,IA,52728,10/01/2016,,
769,4553,Casey's General Store #1892 / Sheffield,A,702 E Gilman St,Sheffield,IA,50475,10/01/2016,42.893235,-93.203207
770,4554,Kum & Go #229 / Sioux City,A,1821 Hamilton Blvd,Sioux City,IA,51103,10/01/2016,42.510269,-96.416824
771,4555,Casey's General Store #2614 / Donnellson,A,201 Madison Ave,Donnellson,IA,52625,10/01/2016,40.639013,-91.560169
772,4556,Casey's General Store #2552 / Goldfield,A,319 E Hwy 3,Goldfield,IA,50542,10/01/2016,42.731594,-93.917008
773,4557,Hometown Foods / Traer,A,420 Second St,Traer,IA,50675,10/01/2016,42.193386,-92.468086
774,4558,Kum & Go #226 / Sioux City,A,1373 Pierce St,Sioux City,IA,51105,10/01/2016,42.504732,-96.405013
775,4559,Osage Payless Foods,A,633 CHASE ST,Osage,IA,50461,10/01/2016,43.285134,-92.811539
776,4560,Casey's General Store #2914 / Harlan,A,"1006, Chatburn Ave",Harlan,IA,51537,10/01/2016,41.645404,-95.322969
777,4561,Kroegers Liquor Co LLC,A,3539 Lafayette Rd,Evansdale,IA,50707,10/01/2016,42.477712,-92.289505
778,4562,Casey's General Store #2989 / Mechanicsville,A,206 Short St,Mechanicsville,IA,52306,10/01/2016,,
779,4563,The Molehill,A,315 Main St,Ireton,IA,51027,10/01/2016,42.97511,-96.318279
780,4565,KUM & GO #228 / Sioux city,A,1925 S Lakeport St,Sioux City,IA,51106,10/01/2016,42.469008,-96.346548
781,4566,Kum & Go #508 / Cedar Rapids,A,30 Four Oaks Dr SW,Cedar Rapids,IA,52404,10/01/2016,41.923078,-91.657939
782,4568,Select Mart   Floyd Blvd,A,4103 Floyd Blvd,Sioux City,IA,51108,10/01/2016,42.541969,-96.358493
783,4569,Car-Go-Express / Sutherland,A,202 West Southern St,Sutherland,IA,51058,10/01/2016,42.968051,-95.499742
784,4604,Pit Stop Liquors / Newton,A,"1324, 1st Ave E",Newton,IA,50208,10/01/2016,41.699173,-93.035654
785,4571,Casey's General Store #2357 / Allison,A,"100, Cherry St",Allison,IA,50602,10/01/2016,42.745202,-92.790457
786,4572,Grundy Center Family Foods,I,1400 G Ave,Grundy Center,IA,50638,10/01/2016,42.36157,-92.782283
787,4573,Casey's General Store #1330 / Hamburg,A,1211 Washington St,Hamburg,IA,51640,10/01/2016,40.60514,-95.654632
788,4575,Casey's General Store #2304 / Slater,A,200 6th Ave,Slater,IA,50244,10/01/2016,41.877859,-93.679808
789,4576,THE BOONEDOCKS,I,228 N HWY 71,Arnolds Park,IA,51331,10/01/2016,43.371031,-95.125869
790,4577,Casey's General Store #2551 / Woodward,A,"906, S Main St",Woodward,IA,50276,10/01/2016,41.848949,-93.9222
791,4578,Casey's General Store #2592 / Farmington,A,201 S 4th St,Farmington,IA,52626,10/01/2016,40.639743,-91.740069
792,4580,Smokin' Joe's #9 Tobacco and Liquor Outlet,A,304 W. Madison,Washington,IA,52353,10/01/2016,41.296493,-91.694639
793,4582,Pronto / Spirit Lake,A,"2402, 17th St",Spirit Lake,IA,51360,10/01/2016,43.42282,-95.126585
794,4584,J & C Grocery / Dumont,A,611 Main St,Dumont,IA,50602,10/01/2016,42.750551,-92.973022
795,4585,Casey's General Store #2561 / Farley,A,"306, 1st St SW",Farley,IA,52046,10/01/2016,42.439554,-91.006139
796,4588,Sam's Mini Mart / Sioux City,A,923 W 7TH ST,Sioux City,IA,51103,10/01/2016,42.503495,-96.419074
797,4589,Dyno's #53 / Sibley,A,1026 2nd Ave,Sibley,IA,51249,10/01/2016,43.397454,-95.752116
798,4590,Casey's General Store #3045 / Cedar Falls,A,"601, Main St",Cedar Falls,IA,50613,10/01/2016,42.532963,-92.445512
799,4591,Casey's General Store #3052 / Clarion,A,"222, Central Ave",Clarion,IA,50525,10/01/2016,42.731649,-93.735023
800,4592,Dyno's #29 / Emmetsburg,A,"2401, Main",Emmetsburg,IA,50536,10/01/2016,43.111913,-94.681939
801,4594,Quik Trip #554 / SW 63rd DM,A,901 SW 63rd St,Des Moines,IA,50312,10/01/2016,41.569715,-93.703165
802,4595,Quik Trip #559 / Fleur Dr DM,A,4024 Fleur Dr,Des Moines,IA,50321,10/01/2016,41.547105,-93.645068
803,4596,Quik Trip #534 / E University DM,A,2945 E University,Des Moines,IA,50317,10/01/2016,41.600468,-93.558972
804,4597,Quik Trip #523 / Army Post DM,A,850 Army Post Rd,Des Moines,IA,50315,10/01/2016,41.526428,-93.625093
805,4598,Quik Trip #501 / E Euclid DM,A,2221 E Euclid Ave,Des Moines,IA,50317,10/01/2016,41.627702,-93.577655
806,4599,Quik Trip #500 / Hubbell DM,A,3700 Hubbell Ave,Des Moines,IA,50317,10/01/2016,41.628988,-93.544983
807,4600,Kum & Go #207 / Hubbell DM,A,4200 E Hubbell Ave,Des Moines,IA,50317,10/01/2016,41.63597,-93.531633
808,4601,Kum & Go #4110 / Guthrie DM,A,2110 Guthrie Ave,Des Moines,IA,50317,10/01/2016,41.61508,-93.578778
809,4602,Cheap Smokes / Beer City,A,58231 190th St,Pacific Junction,IA,51561,10/01/2016,41.041672,-95.822968
810,4603,Kum & Go #208 / SE 14th DM,A,3200 SE 14th St,Des Moines,IA,50320,10/01/2016,41.555041,-93.596916
811,4605,Kum & Go #509 / Marion,A,1203 Blairs Ferry Rd,Marion,IA,52302,10/01/2016,42.032441,-91.62496
812,4607,Casey's General Store #1024 / Gutten,A,"1131, S Hwy 52",Guttenberg,IA,52052,10/01/2016,42.772826,-91.100516
813,4608,Casey's General Store #3050 / Council Bluffs,A,"510, 23rd Ave",Council Bluffs,IA,51503,10/01/2016,41.23931,-95.85248
814,4609,Kum & Go #579 / Ankeny,A,165 SW Magazine Rd,Ankeny,IA,50023,10/01/2016,41.717284,-93.601653
815,4610,Casey's General Store #2992 / Fonda,A,101 Hwy 7,Fonda,IA,50540,10/01/2016,42.588969,-94.846456
816,4612,ATC Liquor,I,214 Myrtle St,Davenport,IA,52802,10/01/2016,41.521586,-90.589149
817,4613,Sparky's One Stop / Carroll,A,402 E 6th St,Carroll,IA,51401,10/01/2016,42.06444,-94.862578
818,4615,North Side Liquor & Grocery,I,1303 North Federal Ave,Mason City,IA,50401,10/01/2016,43.163663,-93.201061
819,4617,Lickety Liquor,A,2501 HUBBELL AVE,Des Moines,IA,50317,10/01/2016,41.607867,-93.570458
820,4619,Smokin' Joe's #3 Tobacco and Liquor Outlet,A,1737 Ave H,Fort Madison,IA,52627,10/01/2016,40.63021,-91.329824
821,4620,Nodaway Valley Market,A,304 4th St,Fontanelle,IA,50846,10/01/2016,41.289877,-94.562737
822,4621,Casey's General Store #23 / Maxwell,A,"100, Main St",Maxwell,IA,50161,10/01/2016,41.888013,-93.39968
823,4622,Quik Trip #544 / SE 14th DM,A,"3941, SE 14th St",Des Moines,IA,50320,10/01/2016,41.548497,-93.596748
824,4623,Casey's General Store #1493 / Van Meter,A,"700, Debra Dr",Van Meter,IA,50261,10/01/2016,41.533177,-93.951253
825,4624,Kwik Shop #568 / Hiawatha,A,300 E Blairs Ferry Rd,Hiawatha,IA,52233,10/01/2016,42.034818,-91.673808
826,4625,Kwik Shop #532 / Council Bluffs,I,1602 Avenue G,Council Bluffs,IA,51501,10/01/2016,41.267987,-95.867877
827,4626,Kwik Shop #527 / Council Bluffs,A,"3632, Avenue G",Council Bluffs,IA,51501,10/01/2016,41.268064,-95.906095
828,4627,Casey's General Store #1388 / Sully,A,"807, 1st St",Sully,IA,50251,10/01/2016,41.581097,-92.844307
829,4628,Oelwein Bottle and Can Inc.,A,137 2nd Ave SE,Oelwein,IA,50662,10/01/2016,42.67564,-91.910523
830,4629,Kwik Shop #541 / Glenwood,A,309 N Locust St,Glenwood,IA,51534,10/01/2016,41.050184,-95.744909
831,4630,EZ Stop / Davenport,A,2923 Brady St,Davenport,IA,52803,10/01/2016,41.54994,-90.570581
832,4631,Thunder Ridge Ampride,A,"2425, Whitetail Dr",Cedar Falls,IA,50613,10/01/2016,42.539967,-92.475139
833,4632,Nat Food Mart / 2nd Ave DM,I,1443 2nd Ave,Des Moines,IA,50314,10/01/2016,41.605229,-93.619783
834,4633,Kwik Shop #520 / Carter Lake,A,1202 East Locust St,Carter Lake,IA,51510,10/01/2016,,
835,4634,Kwik Shop #565 / Cedar Rapids,A,"4201, Center Point Rd NE",Cedar Rapids,IA,52402,10/01/2016,42.022,-91.665691
836,4635,Kwik Shop #563 / Cedar Rapids,A,1001 1st Ave SW,Cedar Rapids,IA,52405,10/01/2016,41.972397,-91.684707
837,4636,Kwik Shop #561 / Cedar Rapids,A,2904 Center Point Rd NE,Cedar Rapids,IA,52402,10/01/2016,42.007193,-91.662822
838,4637,Kwik Shop #560 / Cedar Rapids,A,3301 J St,Cedar Rapids,IA,52404,10/01/2016,41.944676,-91.666812
839,4638,GD Xpress / Davenport,A,4607 N Pine St,Davenport,IA,52804,10/01/2016,41.567504,-90.610249
840,4640,Mart Stop #1 / Davenport,A,"3527, Spring St",Davenport,IA,52807,10/01/2016,41.5563,-90.547751
