,city,company,jobTitle,meanPay,rate,est_annual_salary
0,"Albany, NY",GE,Data Scientist,$100k - $108k,1,104000.0
1,"Arlington, TX",State Farm,Data Scientist,$100k - $110k,1,105000.0
2,"Arlington, TX",Epsilon,Data Scientist,$160k - $173k,1,166500.0
3,"Arlington, TX",Match,Data Scientist,$79k - $86k,1,82500.0
4,"Arlington, TX",Hudl,Data Scientist,$86k - $94k,1,90000.0
5,"Arlington, TX",AT&T,Data Scientist,$92k - $101k,1,96500.0
6,"Arlington, TX",IBM,Data Scientist,$102k - $113k,1,107500.0
7,"Arlington, TX",Capital One,Data Scientist,$104k - $114k,1,109000.0
8,"Arlington, TX",PwC,Data Scientist,$96k - $104k,1,100000.0
9,"Arlington, TX",KPMG,Data Scientist,$90k - $98k,1,94000.0
10,"Arlington, TX",Gallup,Data Scientist,$82k - $90k,1,86000.0
11,"Arlington, TX",Verizon,Data Scientist,$105k - $115k,1,110000.0
12,"Arlington, TX",Hewlett Packard Enterprise | HPE,Data Scientist,$91k - $101k,1,96000.0
13,"Arlington, TX",Hewlett-Packard,Data Scientist,$97k - $107k,1,102000.0
14,"Arlington, TX",Verizon Wireless,Data Scientist,$96k - $106k,1,101000.0
15,"Arlington, TX",Lockheed Martin,Data Scientist,$94k - $102k,1,98000.0
16,"Arlington, TX",Leidos,Data Scientist,$86k - $91k,1,88500.0
17,"Arlington, TX",Alliance Data,Data Scientist,$92k - $101k,1,96500.0
18,"Arlington, TX",Citi,Data Scientist,$92k - $101k,1,96500.0
19,"Arlington, TX",Humana,Data Scientist,$93k - $101k,1,97000.0
20,"Arlington, TX",Infovision,Data Scientist,$83k - $91k,1,87000.0
21,"Arlington, TX",Toyota North America,Data Scientist,$95k - $103k,1,99000.0
22,"Arlington, TX",Argo Data,Data Scientist,$92k - $100k,1,96000.0
23,"Arlington, TX",Kemper,Data Scientist,$91k - $99k,1,95000.0
24,"Arlington, TX",IBM,Entry Level Data Scientist,$90k - $99k,1,94500.0
25,"Arlington, TX",IBM,Senior Data Scientist,$115k - $126k,1,120500.0
26,"Arlington, TX",KPMG,Senior Data Scientist,$103k - $112k,1,107500.0
27,"Arlington, TX",Capital One,Senior Data Scientist,$118k - $127k,1,122500.0
28,"Arlington, TX",Verizon,Senior Data Scientist,$120k - $129k,1,124500.0
29,"Arlington, TX",Hewlett Packard Enterprise | HPE,Senior Data Scientist,$105k - $112k,1,108500.0
30,"Arlington, TX",AT&T,Senior Data Scientist,$119k - $129k,1,124000.0
31,"Arlington, TX",Hewlett-Packard,Senior Data Scientist,$110k - $120k,1,115000.0
32,"Arlington, TX",Alliance Data,Senior Data Scientist,$104k - $114k,1,109000.0
33,"Arlington, TX",Expedia,Senior Data Scientist,$130k - $142k,1,136000.0
34,"Arlington, TX",Elevate Credit,Senior Data Scientist,$123k - $133k,1,128000.0
35,"Arlington, TX",Raytheon,Senior Data Scientist,$105k - $114k,1,109500.0
36,"Arlington, TX",MITRE,Junior Data Scientist,$86k - $92k,1,89000.0
37,"Arlington, TX",Dell,Junior Data Scientist,$87k - $93k,1,90000.0
38,"Arlington, TX",Capital One,Principal Data Scientist,$95k - $104k,1,99500.0
39,"Arlington, TX",AT&T,Principal Data Scientist,$134k - $144k,1,139000.0
40,"Atlanta, GA",CareerBuilder,Data Scientist,"$86,172",1,86172.0
41,"Atlanta, GA",NCR,Data Scientist,$86k - $93k,1,89500.0
42,"Atlanta, GA",The Home Depot,Data Scientist,$90k - $104k,1,97000.0
43,"Atlanta, GA",Feedzai,Data Scientist,$87k - $93k,1,90000.0
44,"Atlanta, GA",IBM,Data Scientist,$100k - $109k,1,104500.0
45,"Atlanta, GA",Booz Allen Hamilton,Data Scientist,$72k - $78k,1,75000.0
46,"Atlanta, GA",PwC,Data Scientist,$95k - $103k,1,99000.0
47,"Atlanta, GA",Cognizant Technology Solutions,Data Scientist,$87k - $94k,1,90500.0
48,"Atlanta, GA",Rang Technologies,Data Scientist,$96k - $105k,1,100500.0
49,"Atlanta, GA",KPMG,Data Scientist,$90k - $97k,1,93500.0
50,"Atlanta, GA",Gallup,Data Scientist,$81k - $88k,1,84500.0
51,"Atlanta, GA",Hewlett Packard Enterprise | HPE,Data Scientist,$90k - $98k,1,94000.0
52,"Atlanta, GA",Verizon,Data Scientist,$104k - $113k,1,108500.0
53,"Atlanta, GA",Verizon Wireless,Data Scientist,$95k - $104k,1,99500.0
54,"Atlanta, GA",Fractal Analytics,Data Scientist,$81k - $89k,1,85000.0
55,"Atlanta, GA",Equifax,Data Scientist,$90k - $97k,1,93500.0
56,"Atlanta, GA",Northrop Grumman,Data Scientist,$93k - $100k,1,96500.0
57,"Atlanta, GA",ADP,Data Scientist,$85k - $92k,1,88500.0
58,"Atlanta, GA",Kabbage,Data Scientist,$89k - $97k,1,93000.0
59,"Atlanta, GA",Citi,Data Scientist,$90k - $98k,1,94000.0
60,"Atlanta, GA",Honeywell,Data Scientist,$97k - $105k,1,101000.0
61,"Atlanta, GA",Intuitive Surgical,Data Scientist,$106k - $116k,1,111000.0
62,"Atlanta, GA",AT&T,Data Scientist,$104k - $113k,1,108500.0
63,"Atlanta, GA",Cox Enterprises,Data Scientist,$93k - $100k,1,96500.0
64,"Atlanta, GA",Hearst,Data Scientist,$92k - $98k,1,95000.0
65,"Atlanta, GA",Macy's,Data Scientist,$86k - $93k,1,89500.0
66,"Atlanta, GA",Bank of America,Data Scientist,$91k - $100k,1,95500.0
67,"Atlanta, GA",IBM,Entry Level Data Scientist,$89k - $96k,1,92500.0
68,"Atlanta, GA",IBM,Senior Data Scientist,$113k - $123k,1,118000.0
69,"Atlanta, GA",KPMG,Senior Data Scientist,$100k - $109k,1,104500.0
70,"Atlanta, GA",Verizon,Senior Data Scientist,$118k - $126k,1,122000.0
71,"Atlanta, GA",AT&T,Senior Data Scientist,$118k - $128k,1,123000.0
72,"Atlanta, GA",Exponent,Senior Data Scientist,$90k - $99k,1,94500.0
73,"Atlanta, GA",Razorfish,Senior Data Scientist,$115k - $125k,1,120000.0
74,"Atlanta, GA",Market Strategies International,Senior Data Scientist,$90k - $98k,1,94000.0
75,"Atlanta, GA",GE,Senior Data Scientist,$122k - $130k,1,126000.0
76,"Atlanta, GA",Experian,Senior Data Scientist,$120k - $131k,1,125500.0
77,"Atlanta, GA",Verizon Wireless,Senior Data Scientist,$109k - $118k,1,113500.0
78,"Atlanta, GA",Verizon Wireless,Junior Data Scientist,$82k - $90k,1,86000.0
79,"Atlanta, GA",Verizon,Junior Data Scientist,$90k - $97k,1,93500.0
80,"Atlanta, GA",Think Big,Principal Data Scientist,$130k - $141k,1,135500.0
81,"Atlanta, GA",AT&T,Principal Data Scientist,$130k - $142k,1,136000.0
82,"Austin, TX",Square Root,Data Scientist,"$66,940",1,66940.0
83,"Austin, TX",Adometry,Data Scientist,"$76,054",1,76054.0
84,"Austin, TX",Vast,Data Scientist,$110k - $127k,1,118500.0
85,"Austin, TX",Facebook,Data Scientist,$162k - $178k,1,170000.0
86,"Austin, TX",Apple,Data Scientist,$108k - $117k,1,112500.0
87,"Austin, TX",IBM,Data Scientist,$114k - $122k,1,118000.0
88,"Austin, TX",PwC,Data Scientist,$106k - $116k,1,111000.0
89,"Austin, TX",Gallup,Data Scientist,$91k - $99k,1,95000.0
90,"Austin, TX",Amazon.com,Data Scientist,$130k - $143k,1,136500.0
91,"Austin, TX",eBay,Data Scientist,$117k - $126k,1,121500.0
92,"Austin, TX",Visa Inc.,Data Scientist,$114k - $123k,1,118500.0
93,"Austin, TX",NTT DATA,Data Scientist,$107k - $116k,1,111500.0
94,"Austin, TX",Zynga,Data Scientist,$120k - $128k,1,124000.0
95,"Austin, TX",General Motors,Data Scientist,$123k - $133k,1,128000.0
96,"Austin, TX",The Advisory Board Company,Data Scientist,$94k - $101k,1,97500.0
97,"Austin, TX",Adometry,Senior Data Scientist,$92k - $108k,1,100000.0
98,"Austin, TX",Clockwork Solutions,Principal Data Scientist,$94k - $111k,1,102500.0
99,"Austin, TX",IBM,Entry Level Data Scientist,$101k - $108k,1,104500.0
100,"Austin, TX",The Advisory Board Company,Senior Data Scientist,$99k - $108k,1,103500.0
101,"Austin, TX",IBM,Senior Data Scientist,$128k - $140k,1,134000.0
102,"Austin, TX",KPMG,Senior Data Scientist,$113k - $121k,1,117000.0
103,"Austin, TX",Intel Corporation,Senior Data Scientist,$133k - $144k,1,138500.0
104,"Austin, TX",Amazon.com,Senior Data Scientist,$148k - $161k,1,154500.0
105,"Austin, TX",MaxPoint,Senior Data Scientist,$97k - $105k,1,101000.0
106,"Austin, TX",General Motors,Senior Data Scientist,$139k - $150k,1,144500.0
107,"Austin, TX",Dell,Junior Data Scientist,$94k - $103k,1,98500.0
108,"Bakersfield, CA",Rang Technologies,Data Scientist,$101k - $110k,1,105500.0
109,"Bakersfield, CA",Booz Allen Hamilton,Senior Data Scientist,$84k - $92k,1,88000.0
110,"Baltimore, MD",Booz Allen Hamilton,Data Scientist,$134k - $206k,1,170000.0
111,"Baltimore, MD",PwC,Data Scientist,$98k - $106k,1,102000.0
112,"Baltimore, MD",Cisco Systems,Data Scientist,$107k - $117k,1,112000.0
113,"Baltimore, MD",Philips,Data Scientist,$110k - $119k,1,114500.0
114,"Baltimore, MD",MITRE,Data Scientist,$103k - $111k,1,107000.0
115,"Baltimore, MD",CORMAC,Data Scientist,$99k - $108k,1,103500.0
116,"Baltimore, MD",Nielsen,Senior Data Scientist,$80k - $86k,1,83000.0
117,"Baltimore, MD",US Department of Defense,Senior Data Scientist,$108k - $116k,1,112000.0
118,"Baltimore, MD",Booz Allen Hamilton,Senior Data Scientist,$84k - $91k,1,87500.0
119,"Baltimore, MD",General Dynamics Mission Systems,Senior Data Scientist,$113k - $122k,1,117500.0
120,"Baton Rouge, LA",IBM,Data Scientist,$98k - $106k,1,102000.0
121,"Baton Rouge, LA",IBM,Entry Level Data Scientist,$85k - $92k,1,88500.0
122,"Boise, ID",Micron Technology,Data Scientist,$98k - $107k,1,102500.0
123,"Boston, MA",Wayfair,Data Scientist,"$94,496",1,94496.0
124,"Boston, MA",TripAdvisor,Data Scientist,"$119,000",1,119000.0
125,"Boston, MA",TrueMotion,Data Scientist,"$106,250",1,106250.0
126,"Boston, MA",DataXu,Data Scientist,"$108,269",1,108269.0
127,"Boston, MA",PayPal,Data Scientist,"$126,348",1,126348.0
128,"Boston, MA",Tremor Video,Data Scientist,$86k - $98k,1,92000.0
129,"Boston, MA",ADP,Data Scientist,$70k - $99k,1,84500.0
130,"Boston, MA",IBM,Data Scientist,$93k - $103k,1,98000.0
131,"Boston, MA",Microsoft,Data Scientist,$126k - $136k,1,131000.0
132,"Boston, MA",Philips,Data Scientist,$106k - $114k,1,110000.0
133,"Boston, MA",Altisource,Data Scientist,$116k - $126k,1,121000.0
134,"Boston, MA",Vantiv,Data Scientist,$114k - $122k,1,118000.0
135,"Boston, MA",Autodesk,Data Scientist,$90k - $98k,1,94000.0
136,"Boston, MA",Brown University,Data Scientist,$64k - $70k,1,67000.0
137,"Boston, MA",Boston Consulting Group,Data Scientist,$145k - $156k,1,150500.0
138,"Boston, MA",Booz Allen Hamilton,Data Scientist,$79k - $85k,1,82000.0
139,"Boston, MA",PwC,Data Scientist,$106k - $114k,1,110000.0
140,"Boston, MA",Cognizant Technology Solutions,Data Scientist,$96k - $106k,1,101000.0
141,"Boston, MA",Nielsen,Data Scientist,$64k - $69k,1,66500.0
142,"Boston, MA",Gallup,Data Scientist,$89k - $96k,1,92500.0
143,"Boston, MA",eBay,Data Scientist,$113k - $124k,1,118500.0
144,"Boston, MA",Ciber,Data Scientist,$108k - $116k,1,112000.0
145,"Boston, MA",Nokia,Data Scientist,$106k - $115k,1,110500.0
146,"Boston, MA",GE,Data Scientist,$118k - $130k,1,124000.0
147,"Boston, MA",Aptima,Data Scientist,$98k - $106k,1,102000.0
148,"Boston, MA",Alliance Data,Data Scientist,$101k - $109k,1,105000.0
149,"Boston, MA",Epsilon,Data Scientist,$114k - $123k,1,118500.0
150,"Boston, MA",NTT DATA,Data Scientist,$107k - $115k,1,111000.0
151,"Boston, MA",Blackbaud,Data Scientist,$98k - $106k,1,102000.0
152,"Boston, MA",Exponent,Data Scientist,$89k - $97k,1,93000.0
153,"Boston, MA",Sapient Global Markets,Data Scientist,$122k - $132k,1,127000.0
154,"Boston, MA",GoDaddy,Data Scientist,$97k - $105k,1,101000.0
155,"Boston, MA",ViaSat,Data Scientist,$102k - $110k,1,106000.0
156,"Boston, MA",NVIDIA,Data Scientist,$120k - $131k,1,125500.0
157,"Boston, MA",Novartis Pharmaceuticals,Data Scientist,$112k - $122k,1,117000.0
158,"Boston, MA",Spotify,Data Scientist,$133k - $145k,1,139000.0
159,"Boston, MA",ACI Worldwide,Data Scientist,$111k - $119k,1,115000.0
160,"Boston, MA",Biogen,Senior Data Scientist,$105k - $170k,1,137500.0
161,"Boston, MA",IBM,Entry Level Data Scientist,$99k - $108k,1,103500.0
162,"Boston, MA",Microsoft,Data Scientist II,$117k - $127k,1,122000.0
163,"Boston, MA",IBM,Senior Data Scientist,$127k - $138k,1,132500.0
164,"Boston, MA",Microsoft,Senior Data Scientist,$140k - $151k,1,145500.0
165,"Boston, MA",Booz Allen Hamilton,Senior Data Scientist,$89k - $96k,1,92500.0
166,"Boston, MA",Think Big,Senior Data Scientist,$128k - $140k,1,134000.0
167,"Boston, MA",MaxPoint,Senior Data Scientist,$95k - $103k,1,99000.0
168,"Boston, MA",Tiger Analytics,Senior Data Scientist,$106k - $116k,1,111000.0
169,"Boston, MA",Akamai,Senior Data Scientist,$137k - $149k,1,143000.0
170,"Boston, MA",YuMe,Senior Data Scientist,$128k - $139k,1,133500.0
171,"Boston, MA",FIS,Senior Data Scientist,$113k - $121k,1,117000.0
172,"Boston, MA",Amazon.com,Data Scientist Intern,$106k - $117k,1,111500.0
173,"Boston, MA",ViaSat,Data Scientist Intern,$84k - $90k,1,87000.0
174,"Boston, MA",Think Big,Principal Data Scientist,$144k - $157k,1,150500.0
175,"Boston, MA",BNY Mellon,Principal Data Scientist,$122k - $131k,1,126500.0
176,"Bradenton, FL",ZEFR,Senior Data Scientist,$96k - $105k,1,100500.0
177,"Buffalo, NY",IBM,Junior Data Scientist,$84k - $91k,1,87500.0
178,"Camden, SC",PwC,Data Scientist,$89k - $97k,1,93000.0
179,"Chapel Hill, NC",MaxPoint,Data Scientist,"$88,960",1,88960.0
180,"Chapel Hill, NC",MaxPoint,Data Scientist Intern - Monthly,$5k - $5k,1,5000.0
181,"Chapel Hill, NC",QuintilesIMS,Data Scientist,$82k - $88k,1,85000.0
182,"Chapel Hill, NC",IBM,Data Scientist,$100k - $109k,1,104500.0
183,"Chapel Hill, NC",PwC,Data Scientist,$95k - $102k,1,98500.0
184,"Chapel Hill, NC",Hewlett Packard Enterprise | HPE,Data Scientist,$90k - $97k,1,93500.0
185,"Chapel Hill, NC",Cisco Systems,Data Scientist,$102k - $112k,1,107000.0
186,"Chapel Hill, NC",NTT DATA,Data Scientist,$96k - $103k,1,99500.0
187,"Chapel Hill, NC",SAS Institute,Data Scientist,$103k - $111k,1,107000.0
188,"Chapel Hill, NC",Parsons Brinckerhoff,Data Scientist,$94k - $102k,1,98000.0
189,"Chapel Hill, NC",Vistronix,Data Scientist,$80k - $87k,1,83500.0
190,"Chapel Hill, NC",MaxPoint,Senior Data Scientist,$96k - $127k,1,111500.0
191,"Chapel Hill, NC",IBM,Entry Level Data Scientist,$89k - $96k,1,92500.0
192,"Chapel Hill, NC",MetLife,Data Scientist II,$78k - $84k,1,81000.0
193,"Chapel Hill, NC",IBM,Senior Data Scientist,$112k - $122k,1,117000.0
194,"Chapel Hill, NC",Intel Corporation,Senior Data Scientist,$117k - $128k,1,122500.0
195,"Chapel Hill, NC",IBM,Data Scientist Intern,$82k - $91k,1,86500.0
196,"Charlotte, NC",Fuzzy Logix,Data Scientist,"$80,533",1,80533.0
197,"Charlotte, NC",MetLife,Data Scientist,$76k - $82k,1,79000.0
198,"Charlotte, NC",IBM,Data Scientist,$100k - $110k,1,105000.0
199,"Charlotte, NC",PwC,Data Scientist,$95k - $102k,1,98500.0
200,"Charlotte, NC",Cognizant Technology Solutions,Data Scientist,$86k - $94k,1,90000.0
201,"Charlotte, NC",Ciber,Data Scientist,$97k - $104k,1,100500.0
202,"Charlotte, NC",Bank of America,Data Scientist,$92k - $100k,1,96000.0
203,"Charlotte, NC",Marketing Associates,Data Scientist,$89k - $96k,1,92500.0
204,"Charlotte, NC",IBM,Entry Level Data Scientist,$89k - $95k,1,92000.0
205,"Charlotte, NC",MetLife,Data Scientist II,$76k - $84k,1,80000.0
206,"Charlotte, NC",KPMG,Senior Data Scientist,$100k - $108k,1,104000.0
207,"Charlotte, NC",Bank of America,Data Scientist I,$85k - $94k,1,89500.0
208,"Charlottesville, VA",Commonwealth Computer Research,Data Scientist - Hourly,$32 - $38,1,35.0
209,"Charlottesville, VA",Elder Research,Data Scientist,$69k - $73k,1,71000.0
210,"Charlottesville, VA",BAE Systems USA,Data Scientist,$94k - $103k,1,98500.0
211,"Charlottesville, VA",MDA IS,Data Scientist,$88k - $95k,1,91500.0
212,"Chicago, IL",Civis Analytics,Data Scientist,"$72,654",1,72654.0
213,"Chicago, IL",Allstate,Data Scientist,"$86,434",1,86434.0
214,"Chicago, IL",Nielsen,Data Scientist,"$69,550",1,69550.0
215,"Chicago, IL",Uptake,Data Scientist,"$109,000",1,109000.0
216,"Chicago, IL",Datascope Analytics,Data Scientist,$75k - $82k,1,78500.0
217,"Chicago, IL",KPMG,Data Scientist,$105k - $114k,1,109500.0
218,"Chicago, IL",Uber,Data Scientist,$48k - $52k,1,50000.0
219,"Chicago, IL",Google,Data Scientist,$98k - $107k,1,102500.0
220,"Chicago, IL",EMC,Data Scientist,$87k - $94k,1,90500.0
221,"Chicago, IL",Motorola Mobility,Data Scientist,$113k - $122k,1,117500.0
222,"Chicago, IL",GrubHub,Data Scientist,$110k - $121k,1,115500.0
223,"Chicago, IL",HERE,Data Scientist,$95k - $105k,1,100000.0
224,"Chicago, IL",IBM,Data Scientist,$114k - $123k,1,118500.0
225,"Chicago, IL",Capital One,Data Scientist,$114k - $123k,1,118500.0
226,"Chicago, IL",PwC,Data Scientist,$105k - $114k,1,109500.0
227,"Chicago, IL",Cognizant Technology Solutions,Data Scientist,$97k - $105k,1,101000.0
228,"Chicago, IL",Gallup,Data Scientist,$90k - $98k,1,94000.0
229,"Chicago, IL",Hewlett Packard Enterprise | HPE,Data Scientist,$100k - $110k,1,105000.0
230,"Chicago, IL",Hewlett-Packard,Data Scientist,$107k - $115k,1,111000.0
231,"Chicago, IL",Amazon.com,Data Scientist,$130k - $140k,1,135000.0
232,"Chicago, IL",Groupon,Data Scientist,$143k - $156k,1,149500.0
233,"Chicago, IL",SAP,Data Scientist,$91k - $99k,1,95000.0
234,"Chicago, IL",Experian,Data Scientist,$119k - $128k,1,123500.0
235,"Chicago, IL",Avanade,Data Scientist,$118k - $127k,1,122500.0
236,"Chicago, IL",Alliance Data,Data Scientist,$101k - $109k,1,105000.0
237,"Chicago, IL",Epsilon,Data Scientist,$114k - $123k,1,118500.0
238,"Chicago, IL",CNA,Data Scientist,$109k - $117k,1,113000.0
239,"Chicago, IL",ShopperTrak,Data Scientist,$118k - $127k,1,122500.0
240,"Chicago, IL",Anthem,Data Scientist,$110k - $119k,1,114500.0
241,"Chicago, IL",Hertz,Data Scientist,$100k - $108k,1,104000.0
242,"Chicago, IL",84.51°,Data Scientist,$99k - $107k,1,103000.0
243,"Chicago, IL",The Nerdery,Data Scientist,$81k - $87k,1,84000.0
244,"Chicago, IL",Expedia,Data Scientist,$127k - $136k,1,131500.0
245,"Chicago, IL",IPG Mediabrands,Data Scientist,$93k - $102k,1,97500.0
246,"Chicago, IL",Kemper,Data Scientist,$101k - $108k,1,104500.0
247,"Chicago, IL",Gannett,Data Scientist,$103k - $112k,1,107500.0
248,"Chicago, IL",SuccessFactors,Data Scientist,$102k - $111k,1,106500.0
249,"Chicago, IL",Crowe Horwath,Data Scientist,$104k - $114k,1,109000.0
250,"Chicago, IL",DialogTech,Data Scientist,$103k - $113k,1,108000.0
251,"Chicago, IL",Conversant,Data Scientist,$116k - $125k,1,120500.0
252,"Chicago, IL",Seamless,Data Scientist,$93k - $99k,1,96000.0
253,"Chicago, IL",NPD,Data Scientist,$104k - $113k,1,108500.0
254,"Chicago, IL",Avant,Data Scientist,$88k - $94k,1,91000.0
255,"Chicago, IL",Allstate,Senior Data Scientist,"$105,630",1,105630.0
256,"Chicago, IL",Navistar,Senior Data Scientist,$105k - $112k,1,108500.0
257,"Chicago, IL",Allstate,Junior Data Scientist,$78k - $87k,1,82500.0
258,"Chicago, IL",IBM,Entry Level Data Scientist,$98k - $108k,1,103000.0
259,"Chicago, IL",Zurich North America,Data Scientist II,$101k - $108k,1,104500.0
260,"Chicago, IL",IBM,Senior Data Scientist,$128k - $137k,1,132500.0
261,"Chicago, IL",Nielsen,Senior Data Scientist,$72k - $77k,1,74500.0
262,"Chicago, IL",Think Big,Senior Data Scientist,$129k - $141k,1,135000.0
263,"Chicago, IL",Hewlett Packard Enterprise | HPE,Senior Data Scientist,$113k - $123k,1,118000.0
264,"Chicago, IL",Exponent,Senior Data Scientist,$101k - $109k,1,105000.0
265,"Chicago, IL",Hewlett-Packard,Senior Data Scientist,$119k - $131k,1,125000.0
266,"Chicago, IL",Razorfish,Senior Data Scientist,$130k - $140k,1,135000.0
267,"Chicago, IL",Tiger Analytics,Senior Data Scientist,$107k - $115k,1,111000.0
268,"Chicago, IL",Alliance Data,Senior Data Scientist,$115k - $124k,1,119500.0
269,"Chicago, IL",Epsilon,Senior Data Scientist,$130k - $139k,1,134500.0
270,"Chicago, IL",Conversant,Senior Data Scientist,$131k - $141k,1,136000.0
271,"Chicago, IL",ThoughtWorks,Senior Data Scientist,$125k - $136k,1,130500.0
272,"Chicago, IL",Avant,Senior Data Scientist,$99k - $106k,1,102500.0
273,"Chicago, IL",Zurich North America,Junior Data Scientist,$92k - $98k,1,95000.0
274,"Chicago, IL",Groupon,Data Scientist Intern,$120k - $130k,1,125000.0
275,"Chicago, IL",Think Big,Principal Data Scientist,$146k - $157k,1,151500.0
276,"Cincinnati, OH",84.51°,Data Scientist,$99k - $105k,1,102000.0
277,"Cincinnati, OH",Booz Allen Hamilton,Data Scientist,$70k - $77k,1,73500.0
278,"Cincinnati, OH",GE,Data Scientist,$107k - $114k,1,110500.0
279,"Cincinnati, OH",Vantiv,Data Scientist,$85k - $91k,1,88000.0
280,"Cincinnati, OH",GE,Senior Data Scientist,$120k - $129k,1,124500.0
281,"Cleveland, OH",Explorys,Data Scientist,$73k - $79k,1,76000.0
282,"Cleveland, OH",IBM,Data Scientist,$72k - $77k,1,74500.0
283,"Cleveland, OH",PwC,Data Scientist,$92k - $100k,1,96000.0
284,"Cleveland, OH",DialogTech,Data Scientist,$91k - $99k,1,95000.0
285,"Cleveland, OH",Atos,Senior Data Scientist,$106k - $114k,1,110000.0
286,"Colorado Springs, CO",Verizon,Data Scientist,$101k - $111k,1,106000.0
287,"Colorado Springs, CO",Verizon Wireless,Data Scientist,$94k - $101k,1,97500.0
288,"Colorado Springs, CO",Northrop Grumman,Data Scientist,$91k - $100k,1,95500.0
289,"Colorado Springs, CO",Raytheon,Data Scientist,$89k - $97k,1,93000.0
290,"Columbia, SC",PwC,Data Scientist,$90k - $98k,1,94000.0
291,"Columbus, OH",IBM,Data Scientist,$82k - $88k,1,85000.0
292,"Columbus, OH",J.P. Morgan,Data Scientist,$82k - $90k,1,86000.0
293,"Columbus, OH",Chase,Senior Data Scientist,$119k - $131k,1,125000.0
294,"Columbus, OH",IBM,Entry Level Data Scientist,$89k - $96k,1,92500.0
295,"Columbus, OH",IBM,Senior Data Scientist,$116k - $125k,1,120500.0
296,"Columbus, OH",J.P. Morgan,Senior Data Scientist,$93k - $102k,1,97500.0
297,"Columbus, OH",IBM,Junior Data Scientist,$87k - $94k,1,90500.0
298,"Columbus, OH",IBM,Data Scientist Intern,$84k - $90k,1,87000.0
299,"Conroe, TX",Schlumberger,Data Scientist,"$102,000",1,102000.0
300,"Conroe, TX",Chevron,Data Scientist,$114k - $154k,1,134000.0
301,"Conroe, TX",IBM,Data Scientist,$105k - $115k,1,110000.0
302,"Conroe, TX",Anthem,Data Scientist,$96k - $104k,1,100000.0
303,"Conroe, TX",Rang Technologies,Data Scientist,$99k - $107k,1,103000.0
304,"Conroe, TX",Hewlett Packard Enterprise | HPE,Data Scientist,$92k - $101k,1,96500.0
305,"Conroe, TX",Gallup,Data Scientist,$83k - $90k,1,86500.0
306,"Conroe, TX",Amazon.com,Data Scientist,$118k - $128k,1,123000.0
307,"Conroe, TX",IHS,Data Scientist,$91k - $100k,1,95500.0
308,"Conroe, TX",SAIC,Data Scientist,$90k - $98k,1,94000.0
309,"Conroe, TX",Equinix,Data Scientist,$112k - $121k,1,116500.0
310,"Conroe, TX",Sapient Global Markets,Data Scientist,$113k - $122k,1,117500.0
311,"Conroe, TX",Anadarko Petroleum,Data Scientist,$113k - $122k,1,117500.0
312,"Conroe, TX",IBM,Entry Level Data Scientist,$91k - $98k,1,94500.0
313,"Conroe, TX",IBM,Senior Data Scientist,$117k - $127k,1,122000.0
314,"Conroe, TX",McKinsey & Company,Junior Data Scientist,$93k - $99k,1,96000.0
315,"Conway, AR",Hewlett Packard Enterprise | HPE,Data Scientist,$86k - $93k,1,89500.0
316,"Conway, AR",Market Strategies International,Senior Data Scientist,$86k - $92k,1,89000.0
317,"Covington, KY",84.51°,Data Scientist,$97k - $107k,1,102000.0
318,"Covington, KY",Booz Allen Hamilton,Data Scientist,$71k - $77k,1,74000.0
319,"Covington, KY",GE,Data Scientist,$105k - $116k,1,110500.0
320,"Covington, KY",Vantiv,Data Scientist,$84k - $92k,1,88000.0
321,"Covington, KY",GE,Senior Data Scientist,$121k - $128k,1,124500.0
322,"Dallas, TX",State Farm,Data Scientist,$101k - $108k,1,104500.0
323,"Dallas, TX",Epsilon,Data Scientist,$159k - $172k,1,165500.0
324,"Dallas, TX",Match,Data Scientist,$79k - $86k,1,82500.0
325,"Dallas, TX",Hudl,Data Scientist,$87k - $94k,1,90500.0
326,"Dallas, TX",AT&T,Data Scientist,$92k - $99k,1,95500.0
327,"Dallas, TX",IBM,Data Scientist,$104k - $112k,1,108000.0
328,"Dallas, TX",Capital One,Data Scientist,$104k - $114k,1,109000.0
329,"Dallas, TX",PwC,Data Scientist,$96k - $104k,1,100000.0
330,"Dallas, TX",KPMG,Data Scientist,$91k - $99k,1,95000.0
331,"Dallas, TX",Gallup,Data Scientist,$83k - $89k,1,86000.0
332,"Dallas, TX",Verizon,Data Scientist,$105k - $114k,1,109500.0
333,"Dallas, TX",Hewlett Packard Enterprise | HPE,Data Scientist,$93k - $100k,1,96500.0
334,"Dallas, TX",Hewlett-Packard,Data Scientist,$96k - $106k,1,101000.0
335,"Dallas, TX",Verizon Wireless,Data Scientist,$98k - $105k,1,101500.0
336,"Dallas, TX",Lockheed Martin,Data Scientist,$95k - $102k,1,98500.0
337,"Dallas, TX",Leidos,Data Scientist,$86k - $91k,1,88500.0
338,"Dallas, TX",Alliance Data,Data Scientist,$93k - $100k,1,96500.0
339,"Dallas, TX",Citi,Data Scientist,$92k - $101k,1,96500.0
340,"Dallas, TX",Humana,Data Scientist,$94k - $101k,1,97500.0
341,"Dallas, TX",Infovision,Data Scientist,$84k - $90k,1,87000.0
342,"Dallas, TX",Toyota North America,Data Scientist,$95k - $103k,1,99000.0
343,"Dallas, TX",Argo Data,Data Scientist,$91k - $100k,1,95500.0
