,id_num,title,length,genres,directors,writers,stars,plot,keywords,rating,num_rating
249,tt0054248,Rocco and His Brothers (1960) - IMDb,2h 57min,Crime Drama Sport,Luchino_Visconti,Luchino_Visconti Suso_Cecchi_D'Amico,Alain_Delon Renato_Salvatori Annie_Girardot,"Having recently been uprooted to Milan, Rocco and his four brothers each look for a new way in life when a prostitute comes between Rocco and his brother Simone. The widow Rosaria moves to Milano from Lucania with her 4 sons, one of whom is Rocco. The fifth son, Vincenzo, already lives in Milano. In the beginning, the family has a lot of problems, but everyone manages to find something to do. Simone is boxing, Rocco works in a dry cleaners, and Ciro studies. Simone meets Nadia, a prostitute, and they have a stormy affair. Then Rocco, after finishing his military service, begins a relationship with her. A bitter feud ensues between the two brothers, which will lead as far as murder... Covering several years, the story of the southern Italian peasant Parondi family, and their traditions of a family first mentality at any cost as fostered by the family matriarch, is told. The story has five segments in chronological order with each segment focusing on a different Parondi brother in order of age. Vincenzo's segment begins when their just widowed mother, Rosaria, brings her four younger offspring to Milan - where oldest Vincenzo has been living - in order for her sons to eke out a more promising future than what their unproductive piece of farm land could. Their arrival disrupts Vincenzo's life, he, as the oldest, who is expected to figure out how they will survive without jobs or a place to live. Simone's segment describes how the change to big city life affects him the most of the brothers. He shows natural ability as a boxer, but despite some promising results, does not cultivate this promise perhaps due to self-doubt. He begins a relationship with a prostitute named Nadia, who entered the Parondi's life soon after their arrival in the city. Simone and Nadia's relationship ends without much fanfare and in part due to Nadia's circumstance. Rocco's segment begins during his two year stint in the military. He is the loyal, sensitive brother, who reconnects with Nadia by chance. They fall in love, which, for the first time ever makes Nadia truly care about what happens to her. The question becomes what Simone will think when he finds out about their relationship. In Ciro's segment, Ciro, having gained an education and now working in the Alfa Romeo factory, is proving to be the practical brother. As their family unit is disintegrating, Ciro, through his words, tries to figure out how to hold the family together in its most promising collective. Regardless, Rocco, using the bottled up emotions inside him, is now the family breadwinner, he who will go to any length to keep the family together, even in its current dysfunctional form. And in a now teenaged Luca's segment, the questions of whether their lives would have been any different than how it has turned out if they stayed on the family farm, and what the future holds for them as a family in light of or despite what has happened to them since their arrival in Milan are raised. Having recently been uprooted to Milan, Rocco and his four brothers each look for a new way in life when a prostitute comes between Rocco and his brother Simone.",prostitute murder boxing boxer male_objectification working_class mother_son_relationship brother_brother_relationship milan_italy alfa_romeo matriarch love dry_cleaners widow factory debt fistfight assault voice_over_letter looking_at_the_camera brooch student boxing_manager italian_dialect engagement_party television_set chapter_headings city_country_contrast homosexual urbanization melodrama reference_to_apollo sibling_rivalry dead_woman_dragged wine water_tower water_closet watching_tv warrant violence victim viale_majno_milan urban_setting unhappiness undressing underwear underpass unconsciousness uncle_nephew_relationship twenty_something trust tribunal train towel torment toast throwing_in_the_towel thief theft terrace telephone_call teeth tears switchblade sunglasses suitcase suicide_threat streetcar storytelling stonemason stenography_school stealing stabbing spit_in_face soup song snow smuggling sleeping singing singer sidewalk_cafe shyness shower shame shadow sex sermon school scapegoat sanatorium saint_rocco saint_donato sacrifice ruin robbery riot revolt restaurant rent regret refreshment_stand reading ravizza_park_milan rain rainbow railway_station probation prison priest pregnancy police policeman pin pink_slip photograph passed_out party panties pain olive_tree older_woman_younger_man_relationship obsession newspaper newspaper_headline neighbor neighborhood movie_theatre motor_scooter mother_daughter_relationship moonshine money misery mirror memory mass marriage_engagement lucania_italy loyalty lombardy_italy listening_at_a_door lire lambrate_milan lake knockout knife kiss juvenile_delinquent justice jewelry jealousy jail italian_soldier italian_army ironing infatuation illness idealist idealism humiliation hotel horse_and_carriage honor hiding headlights headache hatred hate hangover handcuffs gym gutter guilt guard reference_to_god ghisolfa_milan gay_subtext gambling future_in_laws forgiveness food following_someone fight fear fate faith face_slap face_mask ex_con eviction fired_from_the_job elevator eavesdropping easter drunkenness drink drinking dressing_room dragging_a_dead_body door_bell dog disgrace desperation despair dentist demoralization demonstration delivery_boy death death_of_husband dancing dancing_in_the_street dancer crying cremona_italy cookie construction_worker construction_site confetti confession concierge competitiveness commandment cognac coffee city_hall cigarette_smoking christian champion champagne celebration catholic catholic_church cathedral carnival card_playing cafe breaking_through_a_glass_door bread boyfriend_girlfriend_relationship boxing_trainer boxing_ring boxing_referee boxing_champion bovisa_milan blood bicycle bellboy bellagio_italy belief basement baptism auto_plant athlete apology anemia self_destructiveness family_relationships controversy stockings high_heels italy inner_city rape poverty passion love_triangle industrial_town homicide emigrant culture_clash death_of_father based_on_novel character_name_in_title,8.3,"11,490"
250,tt1843834,A Cold Day in Hell (2011) - IMDb,1h 35min,Western,Christopher_Forbes,Christopher_Forbes Jim_Hilton,Karyn_Belenke Ronald_Bumgardner Kathryn_Campbell,"Sierra Nevada Mountains, 1887: William Drayton, once a crack sharpshooter in the Civil War, has lost his wife and home. He has ascended to the high country, wanting never to be heard from again. Sierra Nevada Mountains, 1887: William Drayton, once a crack sharpshooter in the Civil War, has lost his wife and home. He has ascended to the high country, wanting never to be heard from again.",,2.2,424
251,tt0205306,A Nameless Band (1982) - IMDb,1h 52min,Comedy Drama Music,Lyudmil_Kirkov,Stanislav_Stratiev,Velko_Kynev Filip_Trifonov Pavel_Popandov,"The misfortunes of a couple of guys who form a music group and think they can get rich and famous easy. Four boys and one girl from the country establish an instrumental group with a lead singer - two guitars, ionic, percussion instruments and the pop-singer Vanya. The pop group is hoping to make it to one of the big seaside hotels during the holiday season. Their dream is to stay at luxurious hotels, and to become famous. It seems as if they can succeed, but they have to compromise with themselves. First, they have to change their singer with the mediocre beauty. The director of the youth club where they are rehearsing agrees to lend them the amplifiers, but only if accompanied by a mediocre singer ii whom he is clearly interested. And this is when they have to make the first compromise - they part with Vanya. Once they arrive at seaside hotel, the 'protégé' they were looking up to, turns out to be a cheat and the boys have to make do with a small beer bar at the beach. On the 'road to fame' they encounter unexpected difficulties, their new, beautiful singer causes additional trouble. In the vortex of small compromises, mild flirtations, merriment and disappointments the group is learning how to be self-reliant and independent. Their career ends soon, but they realize that their friendship is more important than the fame. The misfortunes of a couple of guys who form a music group and think they can get rich and famous easy.",misfortune band loser,8.9,"1,572"
252,tt0079588,The Muppet Movie (1979) - IMDb,1h 35min,Adventure Comedy Family,James_Frawley,Jack_Burns Jerry_Juhl,Jim_Henson Frank_Oz Jerry_Nelson,"Kermit and his new found friends trek across America to find success in Hollywood, but a frog-legs merchant is after Kermit. While living the quiet life in a swamp, Kermit the Frog is approached by a Hollywood agent to audition for the chance of a lifetime. So Kermit takes this chance for his big break as he makes the journey to Hollywood. Along the way, Kermit comes across several quirky new friends including comedic Fozzie Bear, beautiful but feisty Miss Piggy and the Great Gonzo. But Kermit must also watch out for ruthless Doc Hopper, who plans to use him as his spokesman for his Frog Legs food chain. Kermit the Frog is persuaded by agent Dom DeLuise to pursue a career in Hollywood. Along the way, Kermit picks up Fozzie Bear, Miss Piggy, 'The Great Gonzo', and a motley crew of other Muppets with similar aspirations. Meanwhile, Kermit must elude the grasp of a frog-leg restaurant magnate. Story of a frog, a bear and a pig (portraying themselves are Kermit the Frog, Fozzie Bear and Miss Piggy) on the road to Hollywood. Kermit claims it is ""approximately"" the way the Muppets began. While on their nationwide trek, they encounter Doc Hopper who plans to make Kermit his spokesman for his Frog Leg restaurant chain. Muppet characters' first outing in the movies features cameos in the double digits and safe family fun. Kermit the Frog wants fame. Persuaded by an agent to pursue acting, he hops west towards Hollywood! Tagging along: Fozzie Bear, Miss Piggy, 'The Great Gonzo', and a motley group of Muppets help dodge evil Doc Hopper and a Cameo-filled cast on the trek to Tinseltown! Kermit and his new found friends trek across America to find success in Hollywood, but a frog-legs merchant is after Kermit.",frog_leg restaurant the_muppets friend on_the_road fame burning_film highway_travel road_trip road_movie friends_who_live_together cowboy kissing dinner_date sadism mustachioed_biker beard brunette blonde bathing_suit brunette_model boyfriend_girlfriend_relationship blonde_model stoner banjo backup_singer lead_singer tambourine percussion drums harmonica guitar piano organ organist saxophonist con_artist hired_gun screaming breasts_bouncing hitman gang_leader band_leader keyboardist drummer lead_guitarist bass_guitarist 1970s musician baseball_cap leather_jacket biker_jacket biker_cap_hat biker flirting red_sparkling_dress large_breasts cleavage model sexy_woman running_gag happy_ending suspension_of_disbelief castle_thunder based_on_tv_series videotape shooting_star rainbow hope good_versus_evil conscience car_accident actor_playing_multiple_roles alligator origin_story passenger hollywood_california multiple_cameos songwriter journey friendship cross_country blockbuster movie_theater used_car_dealer theatrical_agent swamp steamroller screening_room movie_studio mad_scientist los_angeles_california film_in_film church carnival breaking_the_fourth_wall bicycle beauty_pageant bar balloon ambition love_at_first_sight hollywood_sign film_break self_referential independent_film,7.7,"25,744"
253,tt6099760,Saruhan (2016) - IMDb,1h 37min,Action Biography Thriller,Emre_Konuk,,Ilker_Kizmaz Sumeyra_Koc Hakan_Kurtas,Add a Plot »,,9.5,10
254,tt0037598,Circumstantial Evidence (1945) - IMDb,1h 8min,Crime Drama Film-Noir,John_Francis_Larkin,Sam_Duncan Nat_Ferber,Michael_O'Shea Lloyd_Nolan Trudy_Marshall,"When his son is abused, Joe Reynolds threatens to kill the man responsible. When that man is killed, Joe finds himself facing the electric chair. A young lad has his fine new hatchet confiscated by a grumpy baker. The boy's hot-headed father tries to get it back, but this results in a fight in which onlookers seem to see the father use the disputed weapon to strike and kill the baker. At the resulting murder trial, their evidence on this point becomes a matter of life-and-death. When his son is abused, Joe Reynolds threatens to kill the man responsible. When that man is killed, Joe finds himself facing the electric chair.",,5.3,42
255,tt0189404,Flashback (1997) - IMDb,1h 26min,Drama War,Gordana_Boskov,Gordana_Boskov Veroslav_Rancic,Nebojsa_Dugalic Tanja_Boskovic Ivan_Bekjarev,A boxer tries to recover from the memories he brought back from war. A boxer tries to recover from the memories he brought back from war.,,2.9,23
256,tt0121164,Corpse Bride (2005) - IMDb,1h 17min,Animation Drama Family,Tim_Burton Mike_Johnson,Tim_Burton Carlos_Grangel,Johnny_Depp Helena_Bonham_Carter Emily_Watson,"When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her. Set back in the late 1800s in a Victorian village, a man and woman by the names of Victor Van Dort and Victoria Everglot are betrothed because the Everglots need the money or else they'll be living on the streets and the Van Dorts want to be high in society. But when things go wrong at the wedding rehearsal, Victor goes into the woods to practice his vows. Just as soon as he gets them right, he finds himself married to Emily, the corpse bride. While Victoria waits on the other side, there's a rich newcomer that may take Victor's place. So two brides, one groom, who will Victor pick? When an arranged marriage between Victor Van Dort and Victoria Everglot reaches the rehearsals, Victor starts to worry. Spending time alone in the forest, Victor decides to practice on his own. Everything seems to go well, until he accidentally puts the ring upon the hand of a corpse. Before he knows it, Victor is in the land of dead and now has a corpse bride. Whilst everyones worries about who Victoria will marry in the land of the living, Victor desperately finds a way to get back. Victor Van Dort, son of fish merchants, finds himself in an arranged marriage with Victoria Everglot, a high-society woman whom he's never even spoken to. After Victor horribly messes up the wedding rehearsals, he ventures deep into the woods while practicing his vows. However, once he finally gets them right, he discovers he accidentally recited them to a corpse. His new, dead bride takes him with her to the Land of the Dead, while his living fiancé waits desperately for his return in the Land of the Living. With two brides both pining for him, Victor must decide between his love-at-first-sight fiancé Victoria, or his tragic corpse bride Emily. Victor messed up his vows during a wedding rehearsal, and is traveling through the woods, reciting his vows. He stops to rest in the woods,and while practicing, he gets them right and puts his wedding ring on a finger-shaped stick in the ground and says his wedding vows. The stick turns out to be a rotted finger belonging to a murdered girl, who returns as a zombie and insists that she is now Victor's lawfully wedded wife. Blue-tinted, eye-ball-popping, maggot-infested beauty Emily has become known as the Corpse Bride after waiting for her fiancé where the couple planned to rendezvous before getting hitched. When her groom arrives, he kills her, and she rests in the ground to wait for her soul mate, whether he knows he is the Corpse Bride's groom or not. It's a cold dark night, the moon is full, the stars are bright and the forest is a little bit creepy. Wandering through the black mangled trees, Victor just can't memorize his wedding vows. Victor's hesitance towards marriage causes him to jumble the words. Two prominent families have arranged their children to be married in order to overcome financial difficulties. As the objects of betrothal, Victor and Victoria met for the first time the night before their wedding. It only makes sense that Victor, a groom with cold feet, would have trouble remembering tedious wedding vows. Thus Victor ends up in the dark forest ringing his hands and muttering his vows, the vows that the Corpse Bride hears, bringing her out of the grave. Victor suddenly finds himself married to another woman, a voluptuous bombshell bride who also happens to be dead. Whisked away to the Land of the Dead, Victor finds out that living amongst corpses is not as easy as it seems. Heads easily loose their owners and eyes never seem to stay in their sockets, an adjustment that Victor seems reluctant to accept. Once taken into the Land of the Dead, it is nearly impossible to return, causing Victor to choose between risking Victoria's life or giving up his own. When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her.",puppet_animation horror_for_children beyond_death surrealism living_dead bride corpse groom woods arranged_marriage fish_merchant wedding_ring afterlife stop_motion_animation stuttering gothic_horror worm wine town_crier spider snob reunited_family painting musket maggot horse_and_carriage gothic gossip fire fencing fat_man evil_man decomposing_body dead_dog dark_fantasy clumsiness church candle butler black_widow cult_film poison underworld interrupted_wedding torso_cut_in_half sword meat_cleaver proposal branch black_comedy piano impoverished_nobility fishmonger undead disembodied_head eyeball dog skeleton disembodied_hand resurrection folk_tale 19th_century europe stop_motion title_spoken_by_character,7.4,"192,400"
257,tt0089911,Revenge of the Stolen Stars (1986) - IMDb,1h 16min,Adventure Comedy Fantasy,Ulli_Lommel,Ben_A._Hein Ulli_Lommel,Suzanna_Love Barry_Hickey Klaus_Kinski,"Klaus kinski plays the ghost of Duncan McBride, murdered owner of a plantation and ruby mine on the island of Sunanow, in the South China sea. The mine, and the Curse which killed his uncle...
                    See full summary » Klaus kinski plays the ghost of Duncan McBride, murdered owner of a plantation and ruby mine on the island of Sunanow, in the South China sea. The mine, and the Curse which killed his uncle, are inherited by the inept Gene who comes from San Francisco to look for the Six Stars, (missing rubies) accompanied by the lovely Kelly Scanlon and persued by the villanous Alex and Lupe.",ruby ghost island plantation asia brothel inheritance independent_film,2.0,140
258,tt1559016,Unusual Occurrences (2009) - IMDb,1h 25min,Drama Horror Mystery,Richard_LeVan,Randy_LeVan Richard_LeVan,Jessica_Boatman Robin_Brecker Randy_LeVan,"A group of local ghost hunters are hired to complete a paranormal investigation of the abandoned Sonestown School that was closed down in 1968, shortly after a school teacher murdered a ...
                    See full summary » A group of local ghost hunters are hired to complete a paranormal investigation of the abandoned Sonestown School that was closed down in 1968, shortly after a school teacher murdered a young boy and then committed suicide. After tragedy strikes the ghost hunters group, police later describe the events that were captured on video as 'Unusual Occurrences.'",,1.3,12
259,tt1559017,Vehemence (2010) - IMDb,2h 5min,Drama Romance Thriller,Meshack_Enahoro,Meshack_Enahoro,Sebastian_Street Tanya_Duff Stephen_Tallett,A guy starts seeing the new office temp who is also the object of affection of her psychotic friend. The psycho embarks on terror campaign with dreadful consequences for the couple and the people closest to them. A guy starts seeing the new office temp who is also the object of affection of her psychotic friend. The psycho embarks on terror campaign with dreadful consequences for the couple and the people closest to them.,psycho office_temp friend fired_from_the_job one_word_title stabbing separation london_england disabled_person white_van wheelchair website voyeur vinyl tower_bridge_london stalker sex_tape sedulous secretly_recorded secret_drinker robbery road_rage riverside police_detective pet_fish marathon knife impostor hidden_camera headphones hacker gun guilt goldfish engineer e_mail drowning_in_a_bathtub driver drinking_problem divorce dictionary detective delivery computer chase break_in blackmail black_british attack alone alcoholic,7.2,5
260,tt1593747,Montagna con Forza (2002) - IMDb,57min,Adventure Drama Fantasy,Flint_Juventino_Beppe,Flint_Juventino_Beppe Tomas_Evjen,,"Montagna con Forza (English: Mountains with Power) is the first production in the trademarked genre Symbiophonies - invented by director and composer Flint Juventino Beppe. It is a unique ...
                    See full summary » Montagna con Forza (English: Mountains with Power) is the first production in the trademarked genre Symbiophonies - invented by director and composer Flint Juventino Beppe. It is a unique presentation that combines classical music, fiction, drama and nature. In this film, we follow a wooden boat's venture across the lake. We will be exposed to the vast array of temperate sensations, sensitive harmonies and visions - freed from the conventions of time. Also, the brutality and mercilessness of life are central elements, in connection with eleven closely connected parts and originally written music. This production is respectfully dedicated to the fragile world we all live in.",nature classical_music piano_concerto winter surrealism summer music_video experimental_film death autumn independent_film,7.9,7
261,tt0339056,Los gemelos alborotados (1982) - IMDb,1h 25min,Comedy,Mario_Hernández,,Antonio_Aguilar Ernesto_Gómez_Cruz Lucila_Mariscal,Add a Plot »,,4.4,5
262,tt0258186,El solitario indomable (1988) - IMDb,1h 30min,Drama Action Adventure,José_Luis_Urquieta,Alfonso_De_Alba Alfonso_De_Alba,Sergio_Goyri Jorge_Russek Claudia_Guzmán,Add a Plot »,,3.9,8
263,tt1392214,Prisoners (2013) - IMDb,2h 33min,Crime Drama Mystery,Denis_Villeneuve,Aaron_Guzikowski,Hugh_Jackman Jake_Gyllenhaal Viola_Davis,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family? How far would you go to protect your family? Keller Dover is facing every parent's worst nightmare. His six-year-old daughter, Anna, is missing, together with her young friend, Joy, and as minutes turn to hours, panic sets in. The only lead is a dilapidated RV that had earlier been parked on their street. Heading the investigation, Detective Loki arrests its driver, Alex Jones, but a lack of evidence forces his release. As the police pursue multiple leads and pressure mounts, knowing his child's life is at stake the frantic Dover decides he has no choice but to take matters into his own hands. But just how far will this desperate father go to protect his family? When two girls go missing, the families call the police. The brother of one of the girls says that an RV was parked on the street. The police find the RV and the man inside is a mentally challenged man. The detective in charge questions him but says nothing. The father of one of the girls tells the detective to keep him locked up so they can work on him. But he says without more evidence they have to let him go. When the father learns of this he goes to confront the man and the man says something which makes the father think he knows something. So he grabs him and works on him to make him talk but he doesn't. The detective continues to try and find the girls. On the Thanksgiving, Keller Dover, his wife Grace, their teenage son Ralph and their little daughter Anna go to the home of their neighbors and friends Franklin Birch, his wife Nancy, their teenage daughter Eliza and their little daughter Joy to celebrate together in a lunch party. Anna and Joy want to play on the street and Ralph stays with them. The girls play in a ROV and Ralph brings them back home. Later Anna asks her father to go to their house with Joy to seek her emergency whistle and Keller tells her to call Ralph or Eliza to go with them. Later the families realize that the girls went alone and have vanished, and they call the police department. Detective Loki is assigned to the case and he arrests the teenager Alex Jones that drives the trailer. Soon they learn that Alex has the IQ of a ten year-old boy and he is discharged. When he is leaving the precinct with his aunt Holly Jones, Keller presses Alex and he says to Keller that ""the girls have not cried when he left them"". Keller asks to keep Alex imprisoned during the investigations, but Loki cannot hold him anymore. While Detective Loki investigates the pedophiles near the location, Keller decides to abduct Alex to torture him and find where his beloved daughter and her friend are, crossing the thin line between right and wrong. In a town in northeastern Pennsylvania, Keller and Grace Dover, Franklin and Nancy Birch, and their respective offspring - each couple with a teenager and adolescent apiece - are best friends. While the two families are celebrating Thanksgiving together, the two adolescent girls, Anna Dover and Joy Birch, go missing. Based on events earlier in the day, the two families believe that the girls were abducted by whoever lives in the camper van parked in their neighborhood. Their beliefs are strengthened after they meet the resident of the camper, Alex Jones, a mentally childlike young man who is supported in every respect by his overprotective aunt, Holly Jones, and based on other subsequent evidence about Alex that emerges. However, Detective Loki, the lead police investigator, is pretty certain that Alex did not abduct the girls, he instead initially following leads of known sex offenders and pedophiles in the area. In addition, Loki has no evidence to hold Alex in custody, placing him at odds especially with Keller, who is certain that Alex is the one who abducted the girls. While Loki continues his investigation with Keller accusing him of not doing his job by following what he considers are pointless leads, Keller decides he has to take matters into his own hands. He has to decide how much he will involve Grace, Franklin and Nancy in getting Alex to divulge where the girls are by any means possible. His decisions as in who he will involve in getting Alex to talk may depend on how like-minded he believes the other three are, they who may be as devastated as he is, but who may neither be certain that Alex is the perpetrator or go to the same extremes as he to get the information from Alex. When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",child_abduction sex_offender detective police investigation torture brutality vigilante_justice hostage revenge rain mental_retardation whistle refusal_to_talk_under_torture questioned_by_police being_tailed_by_the_police candlelight_vigil shooting_deer home_invasion anger christmas neo_noir hypodermic_needle female_criminal pit newspaper_headline held_at_gunpoint pickup_truck shot_in_the_leg shot_through_the_mouth gun_in_mouth dream_sequence lye bag_over_head beating trumpet deer no_opening_credits bound_and_gagged shot_to_death snake interrogation drugged_drink mannequin dog reference_to_bruce_springsteen snow hospital arrest teenager shootout man_child interracial_friendship abduction violence unlawful_confinement vomiting one_week_time_span gun_held_to_one's_head suicide_by_shooting_one's_self_in_the_head 2010s search_for_missing_person father_searches_for_missing_daughter searching_for_a_missing_girl family_man male_torturing_male interrogation_room boarded_up_room missing_girl missing_daughter intruder sock dying_in_custody suicide_in_police_custody speeding_car woman_shoots_a_man motor_home prime_suspect act_of_desperation blood_splatter power_drill workshop manipulation press_conference paranoia heavy_rain ambulance tied_to_a_chair two_way_mirror ambiguous_ending suspense diner star_spangled_banner race_against_time tattoo department_store memorial vigilante revelation sociopath media_coverage desperation red_herring blood crime_scene cell_phone car_accident police_chase chase shot_in_the_arm carpenter family_relationships father_daughter_relationship mother_daughter_relationship mother_son_relationship brother_sister_relationship shot_in_the_head shot_in_the_chest apartment_building photograph news_report vigil priest police_station police_captain pennsylvania car_crash pistol whistling husband_wife_relationship father_son_relationship abandoned_building rescue punched_in_the_face missing_person hunting corpse held_captive stalking animal_abuse breaking_and_entering foot_chase drawing maze suicide missing_child police_investigation police_detective kidnapping one_word_title surprise_ending thanksgiving bible_quote christian_man lord's_prayer hamster suicide_by_cop revolver rifle f_word woods box_office_hit title_at_the_end handcuffs flashback flashlight gas_station reference_to_batman character_repeating_someone_else's_dialogue killing_an_animal forest duct_tape_over_mouth alcohol hammer recreational_vehicle,8.1,"395,176"
264,tt1284996,Minoïe (1981) - IMDb,1h 20min,Animation,Jean_Jabely Philippe_Landrot,Jean_Jabely,René_Arrieu Roger_Carel Paule_Emanuele,Add a Plot »,,5.2,5
265,tt0185955,Super Witch of Love Island (1980) - IMDb,1h 37min,Adventure Crime Thriller,Philippe_Monnier,Fernand_Pluot Fernand_Pluot,Patrice_Valota Jacques_Bouanich Julie_Margo,Add a Plot »,,3.9,22
266,tt0361061,Toote Khilone (1978) - IMDb,2h 16min,Drama Family Musical,Ketan_Anand,,Shekhar_Kapur Shabana_Azmi Urmila_Bhatt,Add a Plot »,,5.6,9
267,tt3557580,Megillas Lester (2014) - IMDb,1h 5min,Animation,CJ_Kramer,Malka_Josephs CJ_Kramer,Michael_Bihovsky Noah_Bird Jeanne_Intile_Burns,"Lester, or Doniel Lesterovirch, is the everyman of Jewish elementary school age kids. He's not looking for trouble but trouble sure finds him - a whole lot of it. While directing his ...
                    See full summary » Lester, or Doniel Lesterovirch, is the everyman of Jewish elementary school age kids. He's not looking for trouble but trouble sure finds him - a whole lot of it. While directing his school's Purim play , Lester gets a knock on the head from a fallen box of puffy paint and falls unconscious - and into another world. Suddenly, he finds himself in the middle of the feast of King Achashverosh, and through a case of 'mistaken' identity, it is Lester who is asked to go summon queen Vashti to the party! Lester is so convincing that Vashti actually decides to go - and by the time Lester realizes what's happened it's too late... a whole new plot has been set in motion. Vashti is not killed, there is no search for a new queen so Esther never comes to the palace, and that leaves nobody to save the Jews from evil Haman! Amidst foot-stomping catchy original songs and a hilarious sub plot involving Bigsan and Seresh's murder schemes, Lester runs all over Shushan trying to stay out of Haman's way and set the Purim story back on track. Eventually, order is restored and Lester learns and important lesson about The Almighty running the world and putting the right people in the right place at the right time.",purim esther jewish kosher 3d_animation,6.8,5
268,tt0301085,Castelao (Biografía de un ilustre gallego) (1980) - IMDb,1h 30min,Animation,Jorge_Preloran Manolo_Ferrol,Valentín_Fernández Antonio_Pérez_Prado,Luis_Medina_Castro Alfredo_Baltar,Add a Plot »,character_name_in_title,7.6,5
269,tt0301083,Cardcaptor Sakura: The Sealed Card (2000) - IMDb,1h 19min,Animation Adventure Comedy,Morio_Asaka,Clamp Nanase_Ôkawa,Sakura_Tange Motoko_Kumai Aya_Hisakawa,"Sakura Kinomoto, mistress of the Clow Cards, faces not only the wrath of an unsealed Clow Card, but her own feelings for friend Syaoran Li who returns from Hong Kong for a visit. All the cards have been captured and transformed, with Sakura and friends settling back into their normal lives. Unfortunately, Syaoran has returned home to Hong Kong without Sakura ever confessing how she felt about him. She gets another chance when he returns to Japan on vacation, but their reunion is interrupted by the reappearance of the Hope Card. Created by Clow Reed long ago to provide a balance to the energy of the other Clow Cards, it is more powerful than anything the Card Captor has ever faced. To capture it, Sakura may have to give up her most precious feeling. Sakura Kinomoto, mistress of the Clow Cards, faces not only the wrath of an unsealed Clow Card, but her own feelings for friend Syaoran Li who returns from Hong Kong for a visit.",card japan video_tape elementary_school sixth_grader amusement_park confession young_love falling_in_love girl kid little_girl magical_girl anime,7.8,857
270,tt0301082,Cardcaptor Sakura: The Movie (1999) - IMDb,1h 20min,Animation Adventure Fantasy,Morio_Asaka,Jennifer_Pertsch Nanase_Ôkawa,Sakura_Tange Aya_Hisakawa Junko_Iwao,"Sakura and her friends have just finished the fourth grade, and are enjoying a well-deserved break from both school and cardcaptoring. While shopping at a local store, Sakura is fortunate ...
                    See full summary » Sakura and her friends have just finished the fourth grade, and are enjoying a well-deserved break from both school and cardcaptoring. While shopping at a local store, Sakura is fortunate enough to win a free trip to Hong Kong. Once there she is reunited with her rival and friend Syaoran Li, soon discovering that her good fortune is actually the work of a powerful sorceress with a grudge against Clow Reed, the long-dead creator of the Clow Cards.",surrealism dream shoujo magic clamp based_on_comic anime,7.3,860
271,tt5249850,Et liv på den anden side III: Den hvor Søren Vegger rejser tilbage i tiden (2015) - IMDb,,Action,Kasper_Vegeberg,Kasper_Vegeberg,Rasmus_Borg Søren_Bay_Vegger Mathias_Gravgaard,"The aged and retired super agent, Søren Vegger, travels back in time to reunite with his old friends and foes to defeat the most feared terrorist of all time. The aged and retired super agent, Søren Vegger, travels back in time to reunite with his old friends and foes to defeat the most feared terrorist of all time.",,9.1,11
272,tt0283632,They (2002) - IMDb,1h 29min,Horror Mystery Thriller,Robert_Harmon,Brendan_Hood,Laura_Regan Marc_Blucas Ethan_Embry,"A psychology student finds all her childhood fears and phobias becoming real after a traumatic event. After witnessing a horrific and traumatic event, Julia Lund, a graduate student in psychology, gradually comes to the realization that everything which scared her as a child could be real. And what's worse, it might be coming back to get her... While preparing for the examination of her Master Degree in Psychology, Julia Lund is called by her friend from childhood Billy Parks to meet him in a bar. They both had nightmares when they were children, and Billy is totally disturbed with demons from the dark that would be chasing him and commits suicide in front of Julia. The traumatic experience, plus the meeting with two friends of Billy, Sam Burnside and his girlfriend Terry Alba, in the funeral make Julia having nightmares again. When Sam tells her that they four have been tagged in their childhood, and demons are coming to get them to the darkness, Julia becomes afraid of the dark and asks for help to her boyfriend Paul Loomis. A psychology student finds all her childhood fears and phobias becoming real after a traumatic event.",friend nightmare suicide darkness kiss disbelief dream_sequence dream sleeping mirror bathroom house apartment hospital_room car_trouble country_road college_age stalker locker_room open_ended restaurant supernatural_power chase billiards terror shot_in_the_head scare pistol night_terror mental_hospital mark lighter hit_by_a_car hiding_in_a_closet head_wound flashlight fear fear_of_the_dark death_of_protagonist creature childhood_friend child_in_peril car_breakdown broken_mirror female_nudity swimming swimming_pool subway subway_train paramedic medicine_cabinet alternate_dimension psychiatrist dark_and_stormy_night elevator_shaft death_of_friend title_spoken_by_character surprise_ending,4.8,"10,980"
